"qseqid"	"sseqid"	"qlen"	"slen"	"q_nident"	"q_aligned"	"s_nident"	"qs_nident"	"qs_len"	"interg_sim"	"fract_qslen"	"q_fract_aligned"	"s_fract_aligned"
"ON457557_Vibrio_phage_vB_VpaP_M3"	"MW250641_Vibrio_phage_vB_VpP_DE17"	43446	43394	38822	43332	38845	77667	86840	89.437	1	1	1
"ON457557_Vibrio_phage_vB_VpaP_M3"	"MT178448_Vibrio_phage_vB_VpP_FE11"	43446	43397	38527	43339	38555	77082	86843	88.76	1	1	1
"ON457557_Vibrio_phage_vB_VpaP_M3"	"OK349506_Vibrio_phage_vB_VpaP_AL-1"	43446	42854	38247	42311	38307	76554	86300	88.707	1	0.97	0.99
"ON457557_Vibrio_phage_vB_VpaP_M3"	"MW331544_Vibrio_phage_vB_Vc_SrVc2"	43446	43157	38548	42101	38477	77025	86603	88.94	1	0.97	0.98
"ON457557_Vibrio_phage_vB_VpaP_M3"	"LR794124_Vibrio_phage_vB_Vc_SrVc9_genome_assembly"	43446	43156	38543	42101	38472	77015	86602	88.93	1	0.97	0.98
"ON457557_Vibrio_phage_vB_VpaP_M3"	"ON872379_Vibrio_phage_vB_VpaP_1701"	43446	43975	38356	43149	39153	77509	87421	88.662	1	0.99	1
"ON457557_Vibrio_phage_vB_VpaP_M3"	"MT501516_Vibrio_phage_vB_VpaP_MGD1"	43446	43290	38404	42810	38525	76929	86736	88.693	1	0.99	0.99
"ON457557_Vibrio_phage_vB_VpaP_M3"	"vB_VpP_AC2"	43446	44270	38146	42639	39124	77270	87716	88.091	1	0.98	0.99
"ON457557_Vibrio_phage_vB_VpaP_M3"	"ON864052_Vibrio_phage_vB_VpP_AC2"	43446	44270	38146	42639	39124	77270	87716	88.091	1	0.98	0.99
"ON457557_Vibrio_phage_vB_VpaP_M3"	"OR726634_Vibrio_phage_VP17802"	43446	42896	38353	42643	38333	76686	86342	88.817	1	0.98	1
"ON457557_Vibrio_phage_vB_VpaP_M3"	"MZ020222_Vibrio_phage_BUCT233"	43446	43245	38224	42907	38135	76359	86691	88.082	1	0.99	0.99
"ON457557_Vibrio_phage_vB_VpaP_M3"	"ON080941_Vibrio_phage_F23s2"	43446	43386	38009	42313	38099	76108	86832	87.65	1	0.97	0.98
"ON457557_Vibrio_phage_vB_VpaP_M3"	"OK585160_Vibrio_phage_vB_VpP_HA7"	43446	43210	38824	43260	38730	77554	86656	89.496	1	1	1
"ON457557_Vibrio_phage_vB_VpaP_M3"	"OK585159_Vibrio_phage_vB_VpP_HA5"	43446	43210	38825	43260	38731	77556	86656	89.499	1	1	1
"ON457557_Vibrio_phage_vB_VpaP_M3"	"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	43446	43228	38740	43320	38648	77388	86674	89.286	1	1	1
"ON457557_Vibrio_phage_vB_VpaP_M3"	"OQ302138_Vibrio_phage_VP9"	43446	43486	37951	42672	38077	76028	86932	87.457	1	0.98	0.98
"ON457557_Vibrio_phage_vB_VpaP_M3"	"OP117450_Vibrio_phage_SSJ01"	43446	43332	38023	42737	38059	76082	86778	87.674	1	0.98	0.99
"ON457557_Vibrio_phage_vB_VpaP_M3"	"OK585158_Vibrio_phage_vB_VpP_HA1"	43446	42987	38226	42586	38154	76380	86433	88.369	1	0.98	0.99
"ON457557_Vibrio_phage_vB_VpaP_M3"	"NC_048036_Vibrio_phage_vB_VpaP_KF2"	43446	43571	38975	43250	38887	77862	87017	89.479	1	1	0.99
"ON457557_Vibrio_phage_vB_VpaP_M3"	"MF754112_Vibrio_phage_vB_VpaP_KF2"	43446	43571	38975	43250	38887	77862	87017	89.479	1	1	0.99
"ON864052_Vibrio_phage_vB_VpP_AC2"	"vB_VpP_AC2"	44270	44270	44270	44270	44270	88540	88540	100	1	1	1
"ON864052_Vibrio_phage_vB_VpP_AC2"	"ON864052_Vibrio_phage_vB_VpP_AC2"	44270	44270	44270	44270	44270	88540	88540	100	1	1	1
"ON864052_Vibrio_phage_vB_VpP_AC2"	"OR726634_Vibrio_phage_VP17802"	44270	42896	41610	43960	40587	82197	87166	94.299	1	0.99	1
"ON864052_Vibrio_phage_vB_VpP_AC2"	"MT501516_Vibrio_phage_vB_VpaP_MGD1"	44270	43290	42057	44139	41198	83255	87560	95.083	1	1	1
"ON864052_Vibrio_phage_vB_VpP_AC2"	"ON872379_Vibrio_phage_vB_VpaP_1701"	44270	43975	41411	44224	41323	82734	88245	93.755	1	1	1
"ON864052_Vibrio_phage_vB_VpP_AC2"	"OK349506_Vibrio_phage_vB_VpaP_AL-1"	44270	42854	40614	43314	39657	80271	87124	92.134	1	0.98	0.98
"ON864052_Vibrio_phage_vB_VpP_AC2"	"OQ999171_Vibrio_phage_VPy02"	44270	43465	41415	43784	40453	81868	87735	93.313	1	0.99	0.98
"ON864052_Vibrio_phage_vB_VpP_AC2"	"PP712941_Vibrio_phage_TCU_VP01_ZB"	44270	43338	41122	43774	40172	81294	87608	92.793	1	0.99	0.99
"ON864052_Vibrio_phage_vB_VpP_AC2"	"ON080941_Vibrio_phage_F23s2"	44270	43386	40907	43336	39980	80887	87656	92.278	1	0.98	0.98
"ON864052_Vibrio_phage_vB_VpP_AC2"	"OM799543_Vibrio_phage_OY1"	44270	43479	40896	43831	39902	80798	87749	92.079	1	0.99	0.98
"ON864052_Vibrio_phage_vB_VpP_AC2"	"MW331544_Vibrio_phage_vB_Vc_SrVc2"	44270	43157	40964	43535	39886	80850	87427	92.477	1	0.98	0.99
"ON864052_Vibrio_phage_vB_VpP_AC2"	"LR794124_Vibrio_phage_vB_Vc_SrVc9_genome_assembly"	44270	43156	40960	43535	39882	80842	87426	92.469	1	0.98	0.99
"ON864052_Vibrio_phage_vB_VpP_AC2"	"MW250641_Vibrio_phage_vB_VpP_DE17"	44270	43394	40222	43721	39196	79418	87664	90.594	1	0.99	0.98
"ON864052_Vibrio_phage_vB_VpP_AC2"	"MZ020222_Vibrio_phage_BUCT233"	44270	43245	40079	43336	39003	79082	87515	90.364	1	0.98	0.97
"ON864052_Vibrio_phage_vB_VpP_AC2"	"MT178448_Vibrio_phage_vB_VpP_FE11"	44270	43397	40137	43789	39163	79300	87667	90.456	1	0.99	0.99
"ON864052_Vibrio_phage_vB_VpP_AC2"	"ON457555_Vibrio_phage_vB_VpaP_M9"	44270	43268	39122	43722	38153	77275	87538	88.276	1	0.99	0.99
"ON864052_Vibrio_phage_vB_VpP_AC2"	"NC_048167_Vibrio_phage_vB_VpaS_OWB"	44270	43264	39261	43718	38209	77470	87534	88.503	1	0.99	0.99
"ON864052_Vibrio_phage_vB_VpP_AC2"	"MN974282_Vibrio_phage_OWB"	44270	43264	39261	43718	38209	77470	87534	88.503	1	0.99	0.99
"ON864052_Vibrio_phage_vB_VpP_AC2"	"MK474470_Vibrio_phage_vB_VpaS_OWB"	44270	43264	39261	43718	38209	77470	87534	88.503	1	0.99	0.99
"ON864052_Vibrio_phage_vB_VpP_AC2"	"ON457557_Vibrio_phage_vB_VpaP_M3"	44270	43446	39124	43739	38146	77270	87716	88.091	1	0.99	0.98
"ON864052_Vibrio_phage_vB_VpP_AC2"	"ON457554_Vibrio_phage_vB_VpaP_M83"	44270	43901	39190	44324	38782	77972	88171	88.433	1	1	0.99
"ON864052_Vibrio_phage_vB_VpP_AC2"	"ON457556_Vibrio_phage_vB_VpaP_C2"	44270	43494	39126	43790	38177	77303	87764	88.081	1	0.99	0.98
"ON864052_Vibrio_phage_vB_VpP_AC2"	"OK585158_Vibrio_phage_vB_VpP_HA1"	44270	42987	41454	43677	40375	81829	87257	93.779	1	0.99	0.99
"ON864052_Vibrio_phage_vB_VpP_AC2"	"OK585159_Vibrio_phage_vB_VpP_HA5"	44270	43210	41252	43657	40179	81431	87480	93.085	1	0.99	0.99
"ON864052_Vibrio_phage_vB_VpP_AC2"	"OK585160_Vibrio_phage_vB_VpP_HA7"	44270	43210	41251	43657	40178	81429	87480	93.083	1	0.99	0.99
"ON864052_Vibrio_phage_vB_VpP_AC2"	"NC_048036_Vibrio_phage_vB_VpaP_KF2"	44270	43571	40977	43654	39906	80883	87841	92.079	1	0.99	0.98
"ON864052_Vibrio_phage_vB_VpP_AC2"	"MF754112_Vibrio_phage_vB_VpaP_KF2"	44270	43571	40977	43654	39906	80883	87841	92.079	1	0.99	0.98
"ON864052_Vibrio_phage_vB_VpP_AC2"	"OP117450_Vibrio_phage_SSJ01"	44270	43332	40218	43356	39268	79486	87602	90.735	1	0.98	0.98
"ON864052_Vibrio_phage_vB_VpP_AC2"	"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	44270	43228	40440	43675	39438	79878	87498	91.291	1	0.99	0.98
"ON864052_Vibrio_phage_vB_VpP_AC2"	"OQ302138_Vibrio_phage_VP9"	44270	43486	39806	43058	38935	78741	87756	89.727	1	0.97	0.97
"ON872379_Vibrio_phage_vB_VpaP_1701"	"ON872379_Vibrio_phage_vB_VpaP_1701"	43975	43975	43975	43975	43975	87950	87950	100	1	1	1
"ON872379_Vibrio_phage_vB_VpaP_1701"	"MT501516_Vibrio_phage_vB_VpaP_MGD1"	43975	43290	41923	44177	41113	83036	87265	95.154	1	1	1.01
"ON872379_Vibrio_phage_vB_VpaP_1701"	"MZ020222_Vibrio_phage_BUCT233"	43975	43245	40903	43229	40067	80970	87220	92.834	1	0.98	0.97
"ON872379_Vibrio_phage_vB_VpaP_1701"	"PP712941_Vibrio_phage_TCU_VP01_ZB"	43975	43338	41377	44067	40402	81779	87313	93.662	1	1	1
"ON872379_Vibrio_phage_vB_VpaP_1701"	"OQ999171_Vibrio_phage_VPy02"	43975	43465	41588	43902	40743	82331	87440	94.157	1	1	0.99
"ON872379_Vibrio_phage_vB_VpaP_1701"	"MW250641_Vibrio_phage_vB_VpP_DE17"	43975	43394	40641	43738	39724	80365	87369	91.983	1	0.99	0.98
"ON872379_Vibrio_phage_vB_VpaP_1701"	"MT178448_Vibrio_phage_vB_VpP_FE11"	43975	43397	40486	43873	39697	80183	87372	91.772	1	1	0.99
"ON872379_Vibrio_phage_vB_VpaP_1701"	"OK349506_Vibrio_phage_vB_VpaP_AL-1"	43975	42854	40089	43394	39322	79411	86829	91.457	1	0.99	0.98
"ON872379_Vibrio_phage_vB_VpaP_1701"	"OK585159_Vibrio_phage_vB_VpP_HA5"	43975	43210	41247	43710	40307	81554	87185	93.541	1	0.99	1
"ON872379_Vibrio_phage_vB_VpaP_1701"	"OK585160_Vibrio_phage_vB_VpP_HA7"	43975	43210	41246	43710	40306	81552	87185	93.539	1	0.99	1
"ON872379_Vibrio_phage_vB_VpaP_1701"	"NC_048167_Vibrio_phage_vB_VpaS_OWB"	43975	43264	39040	43565	38153	77193	87239	88.485	1	0.99	0.99
"ON872379_Vibrio_phage_vB_VpaP_1701"	"MN974282_Vibrio_phage_OWB"	43975	43264	39040	43565	38153	77193	87239	88.485	1	0.99	0.99
"ON872379_Vibrio_phage_vB_VpaP_1701"	"MK474470_Vibrio_phage_vB_VpaS_OWB"	43975	43264	39040	43565	38153	77193	87239	88.485	1	0.99	0.99
"ON872379_Vibrio_phage_vB_VpaP_1701"	"ON080941_Vibrio_phage_F23s2"	43975	43386	41052	43634	40176	81228	87361	92.98	1	0.99	0.98
"ON872379_Vibrio_phage_vB_VpaP_1701"	"MW331544_Vibrio_phage_vB_Vc_SrVc2"	43975	43157	40627	43247	39680	80307	87132	92.167	1	0.98	0.99
"ON872379_Vibrio_phage_vB_VpaP_1701"	"LR794124_Vibrio_phage_vB_Vc_SrVc9_genome_assembly"	43975	43156	40622	43247	39675	80297	87131	92.157	1	0.98	0.99
"ON872379_Vibrio_phage_vB_VpaP_1701"	"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	43975	43228	41085	43607	40241	81326	87203	93.261	1	0.99	0.98
"ON872379_Vibrio_phage_vB_VpaP_1701"	"OQ302138_Vibrio_phage_VP9"	43975	43486	40307	42989	39713	80020	87461	91.492	1	0.98	0.98
"ON872379_Vibrio_phage_vB_VpaP_1701"	"OP117450_Vibrio_phage_SSJ01"	43975	43332	40684	43253	39824	80508	87307	92.213	1	0.98	0.98
"ON872379_Vibrio_phage_vB_VpaP_1701"	"NC_048036_Vibrio_phage_vB_VpaP_KF2"	43975	43571	41427	43748	40490	81917	87546	93.57	1	0.99	0.99
"ON872379_Vibrio_phage_vB_VpaP_1701"	"MF754112_Vibrio_phage_vB_VpaP_KF2"	43975	43571	41427	43748	40490	81917	87546	93.57	1	0.99	0.99
"ON872379_Vibrio_phage_vB_VpaP_1701"	"OK585158_Vibrio_phage_vB_VpP_HA1"	43975	42987	41236	43778	40295	81531	86962	93.755	1	1	1
"ON872379_Vibrio_phage_vB_VpaP_1701"	"OR726634_Vibrio_phage_VP17802"	43975	42896	41502	43849	40493	81995	86871	94.387	1	1	1.01
"ON872379_Vibrio_phage_vB_VpaP_1701"	"vB_VpP_AC2"	43975	44270	41323	43848	41411	82734	88245	93.755	1	1	1
"ON872379_Vibrio_phage_vB_VpaP_1701"	"ON864052_Vibrio_phage_vB_VpP_AC2"	43975	44270	41323	43848	41411	82734	88245	93.755	1	1	1
"ON872379_Vibrio_phage_vB_VpaP_1701"	"OM799543_Vibrio_phage_OY1"	43975	43479	41391	43844	40511	81902	87454	93.652	1	1	1
"ON872379_Vibrio_phage_vB_VpaP_1701"	"ON457554_Vibrio_phage_vB_VpaP_M83"	43975	43901	39252	44407	38948	78200	87876	88.989	1	1.01	1
"ON872379_Vibrio_phage_vB_VpaP_1701"	"ON457555_Vibrio_phage_vB_VpaP_M9"	43975	43268	38916	43577	38285	77201	87243	88.49	1	0.99	0.99
"ON872379_Vibrio_phage_vB_VpaP_1701"	"ON457556_Vibrio_phage_vB_VpaP_C2"	43975	43494	39151	43904	38409	77560	87469	88.671	1	1	0.99
"ON872379_Vibrio_phage_vB_VpaP_1701"	"ON457557_Vibrio_phage_vB_VpaP_M3"	43975	43446	39153	43860	38356	77509	87421	88.662	1	1	0.99
"OP117450_Vibrio_phage_SSJ01"	"OP117450_Vibrio_phage_SSJ01"	43332	43332	43332	43332	43332	86664	86664	100	1	1	1
"OP117450_Vibrio_phage_SSJ01"	"MZ020222_Vibrio_phage_BUCT233"	43332	43245	41212	43120	41086	82298	86577	95.058	1	1	0.99
"OP117450_Vibrio_phage_SSJ01"	"OQ302138_Vibrio_phage_VP9"	43332	43486	40512	43081	40591	81103	86818	93.417	1	0.99	0.99
"OP117450_Vibrio_phage_SSJ01"	"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	43332	43228	40316	42804	40257	80573	86560	93.083	1	0.99	0.99
"OP117450_Vibrio_phage_SSJ01"	"OK585159_Vibrio_phage_vB_VpP_HA5"	43332	43210	40251	42642	40129	80380	86542	92.88	1	0.98	0.99
"OP117450_Vibrio_phage_SSJ01"	"OK585160_Vibrio_phage_vB_VpP_HA7"	43332	43210	40250	42642	40128	80378	86542	92.877	1	0.98	0.99
"OP117450_Vibrio_phage_SSJ01"	"ON872379_Vibrio_phage_vB_VpaP_1701"	43332	43975	39824	42550	40684	80508	87307	92.213	1	0.98	0.98
"OP117450_Vibrio_phage_SSJ01"	"PP712941_Vibrio_phage_TCU_VP01_ZB"	43332	43338	40325	42762	40316	80641	86670	93.044	1	0.99	0.99
"OP117450_Vibrio_phage_SSJ01"	"OQ999171_Vibrio_phage_VPy02"	43332	43465	40001	42772	39985	79986	86797	92.153	1	0.99	0.98
"OP117450_Vibrio_phage_SSJ01"	"MT501516_Vibrio_phage_vB_VpaP_MGD1"	43332	43290	39720	42366	39792	79512	86622	91.792	1	0.98	0.98
"OP117450_Vibrio_phage_SSJ01"	"MT178448_Vibrio_phage_vB_VpP_FE11"	43332	43397	39888	42946	39879	79767	86729	91.973	1	0.99	0.99
"OP117450_Vibrio_phage_SSJ01"	"MW250641_Vibrio_phage_vB_VpP_DE17"	43332	43394	39857	42779	39767	79624	86726	91.811	1	0.99	0.99
"OP117450_Vibrio_phage_SSJ01"	"OK349506_Vibrio_phage_vB_VpaP_AL-1"	43332	42854	38791	42007	38813	77604	86186	90.042	1	0.97	0.98
"OP117450_Vibrio_phage_SSJ01"	"NC_048167_Vibrio_phage_vB_VpaS_OWB"	43332	43264	38362	43019	38255	76617	86596	88.476	1	0.99	1
"OP117450_Vibrio_phage_SSJ01"	"MN974282_Vibrio_phage_OWB"	43332	43264	38362	43019	38255	76617	86596	88.476	1	0.99	1
"OP117450_Vibrio_phage_SSJ01"	"MK474470_Vibrio_phage_vB_VpaS_OWB"	43332	43264	38362	43019	38255	76617	86596	88.476	1	0.99	1
"OP117450_Vibrio_phage_SSJ01"	"OR726634_Vibrio_phage_VP17802"	43332	42896	39761	42275	39693	79454	86228	92.144	1	0.98	0.99
"OP117450_Vibrio_phage_SSJ01"	"ON457554_Vibrio_phage_vB_VpaP_M83"	43332	43901	38096	43331	38622	76718	87233	87.946	1	1	0.99
"OP117450_Vibrio_phage_SSJ01"	"OM799543_Vibrio_phage_OY1"	43332	43479	40744	42898	40692	81436	86811	93.808	1	0.99	0.99
"OP117450_Vibrio_phage_SSJ01"	"ON457556_Vibrio_phage_vB_VpaP_C2"	43332	43494	38054	42780	38071	76125	86826	87.675	1	0.99	0.98
"OP117450_Vibrio_phage_SSJ01"	"NC_048036_Vibrio_phage_vB_VpaP_KF2"	43332	43571	40375	42633	40248	80623	86903	92.774	1	0.98	0.98
"OP117450_Vibrio_phage_SSJ01"	"MF754112_Vibrio_phage_vB_VpaP_KF2"	43332	43571	40375	42633	40248	80623	86903	92.774	1	0.98	0.98
"OP117450_Vibrio_phage_SSJ01"	"OK585158_Vibrio_phage_vB_VpP_HA1"	43332	42987	39452	41997	39330	78782	86319	91.268	1	0.97	0.98
"OP117450_Vibrio_phage_SSJ01"	"ON080941_Vibrio_phage_F23s2"	43332	43386	39147	41960	39167	78314	86718	90.309	1	0.97	0.97
"OP117450_Vibrio_phage_SSJ01"	"MW331544_Vibrio_phage_vB_Vc_SrVc2"	43332	43157	38953	41798	38826	77779	86489	89.929	1	0.96	0.97
"OP117450_Vibrio_phage_SSJ01"	"LR794124_Vibrio_phage_vB_Vc_SrVc9_genome_assembly"	43332	43156	38948	41798	38821	77769	86488	89.919	1	0.96	0.97
"OP117450_Vibrio_phage_SSJ01"	"ON457557_Vibrio_phage_vB_VpaP_M3"	43332	43446	38059	42736	38023	76082	86778	87.674	1	0.99	0.98
"OP117450_Vibrio_phage_SSJ01"	"ON457555_Vibrio_phage_vB_VpaP_M9"	43332	43268	38005	42737	37972	75977	86600	87.733	1	0.99	0.99
"OP117450_Vibrio_phage_SSJ01"	"vB_VpP_AC2"	43332	44270	39268	42270	40218	79486	87602	90.735	1	0.98	0.98
"OP117450_Vibrio_phage_SSJ01"	"ON864052_Vibrio_phage_vB_VpP_AC2"	43332	44270	39268	42270	40218	79486	87602	90.735	1	0.98	0.98
"OQ302138_Vibrio_phage_VP9"	"OQ302138_Vibrio_phage_VP9"	43486	43486	43486	43486	43486	86972	86972	100	1	1	1
"OQ302138_Vibrio_phage_VP9"	"MZ020222_Vibrio_phage_BUCT233"	43486	43245	41208	42943	40990	82198	86731	94.773	1	0.99	0.99
"OQ302138_Vibrio_phage_VP9"	"ON872379_Vibrio_phage_vB_VpaP_1701"	43486	43975	39713	42481	40307	80020	87461	91.492	1	0.98	0.98
"OQ302138_Vibrio_phage_VP9"	"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	43486	43228	40255	42753	40117	80372	86714	92.686	1	0.98	0.99
"OQ302138_Vibrio_phage_VP9"	"MW250641_Vibrio_phage_vB_VpP_DE17"	43486	43394	40015	42814	39917	79932	86880	92.003	1	0.98	0.99
"OQ302138_Vibrio_phage_VP9"	"MT178448_Vibrio_phage_vB_VpP_FE11"	43486	43397	39963	42795	39764	79727	86883	91.764	1	0.98	0.99
"OQ302138_Vibrio_phage_VP9"	"OK585159_Vibrio_phage_vB_VpP_HA5"	43486	43210	39841	42600	39655	79496	86696	91.695	1	0.98	0.99
"OQ302138_Vibrio_phage_VP9"	"OK585160_Vibrio_phage_vB_VpP_HA7"	43486	43210	39840	42600	39654	79494	86696	91.693	1	0.98	0.99
"OQ302138_Vibrio_phage_VP9"	"OP117450_Vibrio_phage_SSJ01"	43486	43332	40591	43067	40512	81103	86818	93.417	1	0.99	0.99
"OQ302138_Vibrio_phage_VP9"	"MT501516_Vibrio_phage_vB_VpaP_MGD1"	43486	43290	39231	41955	39239	78470	86776	90.428	1	0.96	0.98
"OQ302138_Vibrio_phage_VP9"	"PP712941_Vibrio_phage_TCU_VP01_ZB"	43486	43338	39703	42566	39599	79302	86824	91.336	1	0.98	0.98
"OQ302138_Vibrio_phage_VP9"	"OQ999171_Vibrio_phage_VPy02"	43486	43465	39696	42754	39607	79303	86951	91.204	1	0.98	0.98
"OQ302138_Vibrio_phage_VP9"	"OK349506_Vibrio_phage_vB_VpaP_AL-1"	43486	42854	38439	41956	38391	76830	86340	88.985	1	0.96	0.98
"OQ302138_Vibrio_phage_VP9"	"NC_048167_Vibrio_phage_vB_VpaS_OWB"	43486	43264	38085	42779	37889	75974	86750	87.578	1	0.98	0.99
"OQ302138_Vibrio_phage_VP9"	"MN974282_Vibrio_phage_OWB"	43486	43264	38085	42779	37889	75974	86750	87.578	1	0.98	0.99
"OQ302138_Vibrio_phage_VP9"	"MK474470_Vibrio_phage_vB_VpaS_OWB"	43486	43264	38085	42779	37889	75974	86750	87.578	1	0.98	0.99
"OQ302138_Vibrio_phage_VP9"	"OR726634_Vibrio_phage_VP17802"	43486	42896	39389	42017	39259	78648	86382	91.047	1	0.97	0.98
"OQ302138_Vibrio_phage_VP9"	"NC_048036_Vibrio_phage_vB_VpaP_KF2"	43486	43571	40186	42566	39980	80166	87057	92.084	1	0.98	0.98
"OQ302138_Vibrio_phage_VP9"	"MF754112_Vibrio_phage_vB_VpaP_KF2"	43486	43571	40186	42566	39980	80166	87057	92.084	1	0.98	0.98
"OQ302138_Vibrio_phage_VP9"	"ON457554_Vibrio_phage_vB_VpaP_M83"	43486	43901	38087	43299	38516	76603	87387	87.659	1	1	0.99
"OQ302138_Vibrio_phage_VP9"	"ON080941_Vibrio_phage_F23s2"	43486	43386	38756	41983	38736	77492	86872	89.203	1	0.97	0.97
"OQ302138_Vibrio_phage_VP9"	"OK585158_Vibrio_phage_vB_VpP_HA1"	43486	42987	39060	42056	38871	77931	86473	90.122	1	0.97	0.98
"OQ302138_Vibrio_phage_VP9"	"ON457556_Vibrio_phage_vB_VpaP_C2"	43486	43494	38074	42753	38000	76074	86980	87.461	1	0.98	0.98
"OQ302138_Vibrio_phage_VP9"	"MW331544_Vibrio_phage_vB_Vc_SrVc2"	43486	43157	38708	41743	38518	77226	86643	89.131	1	0.96	0.97
"OQ302138_Vibrio_phage_VP9"	"LR794124_Vibrio_phage_vB_Vc_SrVc9_genome_assembly"	43486	43156	38703	41743	38513	77216	86642	89.121	1	0.96	0.97
"OQ302138_Vibrio_phage_VP9"	"OM799543_Vibrio_phage_OY1"	43486	43479	40171	42678	40058	80229	86965	92.254	1	0.98	0.98
"OQ302138_Vibrio_phage_VP9"	"ON457557_Vibrio_phage_vB_VpaP_M3"	43486	43446	38077	42709	37951	76028	86932	87.457	1	0.98	0.98
"OQ302138_Vibrio_phage_VP9"	"ON457555_Vibrio_phage_vB_VpaP_M9"	43486	43268	37998	42705	37873	75871	86754	87.455	1	0.98	0.99
"OQ302138_Vibrio_phage_VP9"	"vB_VpP_AC2"	43486	44270	38935	42038	39806	78741	87756	89.727	1	0.97	0.97
"OQ302138_Vibrio_phage_VP9"	"ON864052_Vibrio_phage_vB_VpP_AC2"	43486	44270	38935	42038	39806	78741	87756	89.727	1	0.97	0.97
"OQ999171_Vibrio_phage_VPy02"	"OQ999171_Vibrio_phage_VPy02"	43465	43465	43465	43465	43465	86930	86930	100	1	1	1
"OQ999171_Vibrio_phage_VPy02"	"PP712941_Vibrio_phage_TCU_VP01_ZB"	43465	43338	40948	43361	40931	81879	86803	94.327	1	1	1
"OQ999171_Vibrio_phage_VPy02"	"MT501516_Vibrio_phage_vB_VpaP_MGD1"	43465	43290	41213	42856	41332	82545	86755	95.147	1	0.99	1
"OQ999171_Vibrio_phage_VPy02"	"OK349506_Vibrio_phage_vB_VpaP_AL-1"	43465	42854	40126	42365	40154	80280	86319	93.004	1	0.97	0.99
"OQ999171_Vibrio_phage_VPy02"	"ON872379_Vibrio_phage_vB_VpaP_1701"	43465	43975	40743	42876	41588	82331	87440	94.157	1	0.99	1
"OQ999171_Vibrio_phage_VPy02"	"MW250641_Vibrio_phage_vB_VpP_DE17"	43465	43394	40013	43415	39998	80011	86859	92.116	1	1	1
"OQ999171_Vibrio_phage_VPy02"	"MT178448_Vibrio_phage_vB_VpP_FE11"	43465	43397	39773	43404	39752	79525	86862	91.553	1	1	1
"OQ999171_Vibrio_phage_VPy02"	"MZ020222_Vibrio_phage_BUCT233"	43465	43245	40064	43024	39950	80014	86710	92.278	1	0.99	0.99
"OQ999171_Vibrio_phage_VPy02"	"NC_048167_Vibrio_phage_vB_VpaS_OWB"	43465	43264	39046	43139	38922	77968	86729	89.898	1	0.99	1
"OQ999171_Vibrio_phage_VPy02"	"MN974282_Vibrio_phage_OWB"	43465	43264	39046	43139	38922	77968	86729	89.898	1	0.99	1
"OQ999171_Vibrio_phage_VPy02"	"MK474470_Vibrio_phage_vB_VpaS_OWB"	43465	43264	39046	43139	38922	77968	86729	89.898	1	0.99	1
"OQ999171_Vibrio_phage_VPy02"	"OK585159_Vibrio_phage_vB_VpP_HA5"	43465	43210	41139	43293	41021	82160	86675	94.791	1	1	1
"OQ999171_Vibrio_phage_VPy02"	"OK585160_Vibrio_phage_vB_VpP_HA7"	43465	43210	41138	43293	41020	82158	86675	94.789	1	1	1
"OQ999171_Vibrio_phage_VPy02"	"ON080941_Vibrio_phage_F23s2"	43465	43386	40958	42394	41033	81991	86851	94.404	1	0.98	0.98
"OQ999171_Vibrio_phage_VPy02"	"MW331544_Vibrio_phage_vB_Vc_SrVc2"	43465	43157	40212	42177	40109	80321	86622	92.726	1	0.97	0.98
"OQ999171_Vibrio_phage_VPy02"	"LR794124_Vibrio_phage_vB_Vc_SrVc9_genome_assembly"	43465	43156	40207	42177	40104	80311	86621	92.715	1	0.97	0.98
"OQ999171_Vibrio_phage_VPy02"	"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	43465	43228	40395	43368	40349	80744	86693	93.138	1	1	1
"OQ999171_Vibrio_phage_VPy02"	"OQ302138_Vibrio_phage_VP9"	43465	43486	39607	42724	39696	79303	86951	91.204	1	0.98	0.98
"OQ999171_Vibrio_phage_VPy02"	"OK585158_Vibrio_phage_vB_VpP_HA1"	43465	42987	40895	42669	40785	81680	86452	94.48	1	0.98	0.99
"OQ999171_Vibrio_phage_VPy02"	"OP117450_Vibrio_phage_SSJ01"	43465	43332	39985	42784	40001	79986	86797	92.153	1	0.98	0.99
"OQ999171_Vibrio_phage_VPy02"	"NC_048036_Vibrio_phage_vB_VpaP_KF2"	43465	43571	41029	43283	40908	81937	87036	94.142	1	1	0.99
"OQ999171_Vibrio_phage_VPy02"	"MF754112_Vibrio_phage_vB_VpaP_KF2"	43465	43571	41029	43283	40908	81937	87036	94.142	1	1	0.99
"OQ999171_Vibrio_phage_VPy02"	"OM799543_Vibrio_phage_OY1"	43465	43479	41045	43414	41002	82047	86944	94.368	1	1	1
"OQ999171_Vibrio_phage_VPy02"	"vB_VpP_AC2"	43465	44270	40453	42711	41415	81868	87735	93.313	1	0.98	0.99
"OQ999171_Vibrio_phage_VPy02"	"ON864052_Vibrio_phage_vB_VpP_AC2"	43465	44270	40453	42711	41415	81868	87735	93.313	1	0.98	0.99
